,Stimmen,Prozent,Name,Partei,Wahlbezirk_Location,Wahlbezirk,Jahr,Stadt
1575,21,"3,62 %",van Bonn,UWV,07_Kernstadt,07_Kernstadt,2014,Euskirchen
1576,42,"7,24 %",Bozan,DIE LINKE,07_Kernstadt,07_Kernstadt,2014,Euskirchen
1577,216,"35,82 %",Flucht,CDU,08_Kernstadt,08_Kernstadt,2014,Euskirchen
1578,202,"33,50 %",Schleser,SPD,08_Kernstadt,08_Kernstadt,2014,Euskirchen
1579,39,"6,47 %",Kahlenborn,FDP,08_Kernstadt,08_Kernstadt,2014,Euskirchen
1580,47,"7,79 %",Renner,GRÜNE,08_Kernstadt,08_Kernstadt,2014,Euskirchen
1581,30,"4,98 %",Dissemond,UWV,08_Kernstadt,08_Kernstadt,2014,Euskirchen
1582,69,"11,44 %",Fischer,DIE LINKE,08_Kernstadt,08_Kernstadt,2014,Euskirchen
1583,292,"38,37 %",Peters,CDU,09_Kernstadt,09_Kernstadt,2014,Euskirchen
1584,205,"26,94 %",Belter,SPD,09_Kernstadt,09_Kernstadt,2014,Euskirchen
1585,69,"9,07 %",Lutterbach,FDP,09_Kernstadt,09_Kernstadt,2014,Euskirchen
1586,84,"11,04 %",Mohr,GRÜNE,09_Kernstadt,09_Kernstadt,2014,Euskirchen
1587,46,"6,04 %",Daniel,UWV,09_Kernstadt,09_Kernstadt,2014,Euskirchen
1588,65,"8,54 %",Dogan,DIE LINKE,09_Kernstadt,09_Kernstadt,2014,Euskirchen
1589,271,"40,69 %",Mauth,CDU,10_Kernstadt,10_Kernstadt,2014,Euskirchen
1590,210,"31,53 %",Stabel,SPD,10_Kernstadt,10_Kernstadt,2014,Euskirchen
1591,28,"4,20 %",Velde,FDP,10_Kernstadt,10_Kernstadt,2014,Euskirchen
1592,89,"13,36 %",Friedrich,GRÜNE,10_Kernstadt,10_Kernstadt,2014,Euskirchen
1593,29,"4,35 %",van Bonn,UWV,10_Kernstadt,10_Kernstadt,2014,Euskirchen
1594,39,"5,86 %",Löwigt,DIE LINKE,10_Kernstadt,10_Kernstadt,2014,Euskirchen
1595,224,"40,00 %",Voussem,CDU,11_Kernstadt,11_Kernstadt,2014,Euskirchen
1596,142,"25,36 %",Schmitz,SPD,11_Kernstadt,11_Kernstadt,2014,Euskirchen
1597,47,"8,39 %",van Meenen,FDP,11_Kernstadt,11_Kernstadt,2014,Euskirchen
1598,77,"13,75 %",Lukoschek,GRÜNE,11_Kernstadt,11_Kernstadt,2014,Euskirchen
1599,27,"4,82 %",Schumacher,UWV,11_Kernstadt,11_Kernstadt,2014,Euskirchen
1600,43,"7,68 %",Dhahri,DIE LINKE,11_Kernstadt,11_Kernstadt,2014,Euskirchen
1601,292,"41,48 %",Jesus Pinto,CDU,12_Kernstadt,12_Kernstadt,2014,Euskirchen
1602,226,"32,10 %",Höllmann,SPD,12_Kernstadt,12_Kernstadt,2014,Euskirchen
1603,35,"4,97 %",Lossin,FDP,12_Kernstadt,12_Kernstadt,2014,Euskirchen
1604,51,"7,24 %",Westphal,GRÜNE,12_Kernstadt,12_Kernstadt,2014,Euskirchen
1605,48,"6,82 %",Schmidt,UWV,12_Kernstadt,12_Kernstadt,2014,Euskirchen
1606,52,"7,39 %",Kruse,DIE LINKE,12_Kernstadt,12_Kernstadt,2014,Euskirchen
1607,450,"42,90 %",Tulbure,CDU,13_FrauenbergOberwichterichElsigEuenheim,13_FrauenbergOberwichterichElsigEuenheim,2014,Euskirchen
1608,241,"22,97 %",Achenbach,SPD,13_FrauenbergOberwichterichElsigEuenheim,13_FrauenbergOberwichterichElsigEuenheim,2014,Euskirchen
1609,126,"12,01 %",Schaefer,FDP,13_FrauenbergOberwichterichElsigEuenheim,13_FrauenbergOberwichterichElsigEuenheim,2014,Euskirchen
1610,127,"12,11 %",Latzke,GRÜNE,13_FrauenbergOberwichterichElsigEuenheim,13_FrauenbergOberwichterichElsigEuenheim,2014,Euskirchen
1611,49,"4,67 %",Krause-Kreissl,UWV,13_FrauenbergOberwichterichElsigEuenheim,13_FrauenbergOberwichterichElsigEuenheim,2014,Euskirchen
1612,56,"5,34 %",Samoly,DIE LINKE,13_FrauenbergOberwichterichElsigEuenheim,13_FrauenbergOberwichterichElsigEuenheim,2014,Euskirchen
1613,569,"48,59 %",Pick,CDU,14_WisskirchenBilligKreuzweingartenRheder,14_WisskirchenBilligKreuzweingartenRheder,2014,Euskirchen
1614,186,"15,88 %",Moors,SPD,14_WisskirchenBilligKreuzweingartenRheder,14_WisskirchenBilligKreuzweingartenRheder,2014,Euskirchen
1615,116,"9,91 %",Wolf,FDP,14_WisskirchenBilligKreuzweingartenRheder,14_WisskirchenBilligKreuzweingartenRheder,2014,Euskirchen
1616,157,"13,41 %",Hegemann,GRÜNE,14_WisskirchenBilligKreuzweingartenRheder,14_WisskirchenBilligKreuzweingartenRheder,2014,Euskirchen
1617,93,"7,94 %",Dissemond,UWV,14_WisskirchenBilligKreuzweingartenRheder,14_WisskirchenBilligKreuzweingartenRheder,2014,Euskirchen
1618,50,"4,27 %",Meyer,DIE LINKE,14_WisskirchenBilligKreuzweingartenRheder,14_WisskirchenBilligKreuzweingartenRheder,2014,Euskirchen
1619,402,"43,23 %",Westphal,CDU,15_StotzheimSuedNiederkastenholz,15_StotzheimSuedNiederkastenholz,2014,Euskirchen
1620,266,"28,60 %",Rabe,SPD,15_StotzheimSuedNiederkastenholz,15_StotzheimSuedNiederkastenholz,2014,Euskirchen
1621,68,"7,31 %",Schlüter,FDP,15_StotzheimSuedNiederkastenholz,15_StotzheimSuedNiederkastenholz,2014,Euskirchen
1622,124,"13,33 %",Kunze,GRÜNE,15_StotzheimSuedNiederkastenholz,15_StotzheimSuedNiederkastenholz,2014,Euskirchen
1623,23,"2,47 %",Robertz,UWV,15_StotzheimSuedNiederkastenholz,15_StotzheimSuedNiederkastenholz,2014,Euskirchen
1624,47,"5,05 %",Heinen,DIE LINKE,15_StotzheimSuedNiederkastenholz,15_StotzheimSuedNiederkastenholz,2014,Euskirchen
1625,439,"45,54 %",Kroll,CDU,16_StotzheimNordRoitzheim,16_StotzheimNordRoitzheim,2014,Euskirchen
1626,271,"28,11 %",Höller,SPD,16_StotzheimNordRoitzheim,16_StotzheimNordRoitzheim,2014,Euskirchen
1627,88,"9,13 %",Juwick,FDP,16_StotzheimNordRoitzheim,16_StotzheimNordRoitzheim,2014,Euskirchen
1628,88,"9,13 %",Balcke,GRÜNE,16_StotzheimNordRoitzheim,16_StotzheimNordRoitzheim,2014,Euskirchen
1629,43,"4,46 %",Kreissl,UWV,16_StotzheimNordRoitzheim,16_StotzheimNordRoitzheim,2014,Euskirchen
1630,35,"3,63 %",Haligür,DIE LINKE,16_StotzheimNordRoitzheim,16_StotzheimNordRoitzheim,2014,Euskirchen
1631,635,"48,44 %",Pütz,CDU,17_FlamersheimSchweinheim,17_FlamersheimSchweinheim,2014,Euskirchen
1632,273,"20,82 %",Brochhagen,SPD,17_FlamersheimSchweinheim,17_FlamersheimSchweinheim,2014,Euskirchen
1633,109,"8,31 %",Reichert,FDP,17_FlamersheimSchweinheim,17_FlamersheimSchweinheim,2014,Euskirchen
1634,197,"15,03 %",Pessies,GRÜNE,17_FlamersheimSchweinheim,17_FlamersheimSchweinheim,2014,Euskirchen
1635,43,"3,28 %",Schuth,UWV,17_FlamersheimSchweinheim,17_FlamersheimSchweinheim,2014,Euskirchen
1636,54,"4,12 %",Koudian,DIE LINKE,17_FlamersheimSchweinheim,17_FlamersheimSchweinheim,2014,Euskirchen
1637,541,"53,88 %",Eisermann,CDU,18_Kirchheim,18_Kirchheim,2014,Euskirchen
1638,193,"19,22 %",Müller,SPD,18_Kirchheim,18_Kirchheim,2014,Euskirchen
1639,64,"6,37 %",Morr,FDP,18_Kirchheim,18_Kirchheim,2014,Euskirchen
1640,122,"12,15 %",Schneider-Kroll,GRÜNE,18_Kirchheim,18_Kirchheim,2014,Euskirchen
1641,33,"3,29 %",Robertz,UWV,18_Kirchheim,18_Kirchheim,2014,Euskirchen
1642,51,"5,08 %",Roitzheim,DIE LINKE,18_Kirchheim,18_Kirchheim,2014,Euskirchen
1643,428,"45,82 %",Küpper,CDU,19_KuchenheimNordWeidesheim,19_KuchenheimNordWeidesheim,2014,Euskirchen
1644,227,"24,30 %",Lisakowski,SPD,19_KuchenheimNordWeidesheim,19_KuchenheimNordWeidesheim,2014,Euskirchen
1645,79,"8,46 %",Duske,FDP,19_KuchenheimNordWeidesheim,19_KuchenheimNordWeidesheim,2014,Euskirchen
1646,125,"13,38 %",Bell,GRÜNE,19_KuchenheimNordWeidesheim,19_KuchenheimNordWeidesheim,2014,Euskirchen
1647,26,"2,78 %",Hammu,UWV,19_KuchenheimNordWeidesheim,19_KuchenheimNordWeidesheim,2014,Euskirchen
1648,49,"5,25 %",Yildiz,DIE LINKE,19_KuchenheimNordWeidesheim,19_KuchenheimNordWeidesheim,2014,Euskirchen
1649,504,"50,70 %",Witt,CDU,20_KuchenheimSuedPalmersheim,20_KuchenheimSuedPalmersheim,2014,Euskirchen
1650,262,"26,36 %",Köster-Schmücker,SPD,20_KuchenheimSuedPalmersheim,20_KuchenheimSuedPalmersheim,2014,Euskirchen
1651,45,"4,53 %",Schneider,FDP,20_KuchenheimSuedPalmersheim,20_KuchenheimSuedPalmersheim,2014,Euskirchen
1652,124,"12,47 %",Kroll,GRÜNE,20_KuchenheimSuedPalmersheim,20_KuchenheimSuedPalmersheim,2014,Euskirchen
1653,21,"2,11 %",Heindrichs,UWV,20_KuchenheimSuedPalmersheim,20_KuchenheimSuedPalmersheim,2014,Euskirchen
1654,38,"3,82 %",Dogan,DIE LINKE,20_KuchenheimSuedPalmersheim,20_KuchenheimSuedPalmersheim,2014,Euskirchen
1655,450,"43,14 %",Schmidt,CDU,21_GrossbuellesheimWueschheim,21_GrossbuellesheimWueschheim,2014,Euskirchen
1656,254,"24,35 %",Kaudel,SPD,21_GrossbuellesheimWueschheim,21_GrossbuellesheimWueschheim,2014,Euskirchen
1657,81,"7,77 %",Daniel,FDP,21_GrossbuellesheimWueschheim,21_GrossbuellesheimWueschheim,2014,Euskirchen
1658,171,"16,40 %",Schubert,GRÜNE,21_GrossbuellesheimWueschheim,21_GrossbuellesheimWueschheim,2014,Euskirchen
1659,40,"3,84 %",Daniel,UWV,21_GrossbuellesheimWueschheim,21_GrossbuellesheimWueschheim,2014,Euskirchen
1660,47,"4,51 %",Ucak,DIE LINKE,21_GrossbuellesheimWueschheim,21_GrossbuellesheimWueschheim,2014,Euskirchen
1661,396,"45,36 %",Kurth,CDU,22_KleinbuellesheimDomEsch,22_KleinbuellesheimDomEsch,2014,Euskirchen
1662,205,"23,48 %",Höllmann,SPD,22_KleinbuellesheimDomEsch,22_KleinbuellesheimDomEsch,2014,Euskirchen
1663,96,"11,00 %",Kahl,FDP,22_KleinbuellesheimDomEsch,22_KleinbuellesheimDomEsch,2014,Euskirchen
1664,84,"9,62 %",Bell,GRÜNE,22_KleinbuellesheimDomEsch,22_KleinbuellesheimDomEsch,2014,Euskirchen
1665,46,"5,27 %",Schmidt,UWV,22_KleinbuellesheimDomEsch,22_KleinbuellesheimDomEsch,2014,Euskirchen
1666,46,"5,27 %",Bozan,DIE LINKE,22_KleinbuellesheimDomEsch,22_KleinbuellesheimDomEsch,2014,Euskirchen
1667,242,"59,46 %",Falkenberg,CDU,BouderathRoderathHolzmuelheim,BouderathRoderathHolzmuelheim,2014,Nettersheim
1668,120,"29,48 %",Zingsheim,UNA,BouderathRoderathHolzmuelheim,BouderathRoderathHolzmuelheim,2014,Nettersheim
1669,29,"7,13 %",Mayer,SPD,BouderathRoderathHolzmuelheim,BouderathRoderathHolzmuelheim,2014,Nettersheim
1670,16,"3,93 %",Bläsing,FDP,BouderathRoderathHolzmuelheim,BouderathRoderathHolzmuelheim,2014,Nettersheim
1671,169,"45,31 %",Schruff,CDU,Engelgau,Engelgau,2014,Nettersheim
1672,72,"19,30 %",Hilger,UNA,Engelgau,Engelgau,2014,Nettersheim
1673,122,"32,71 %",Mayer,SPD,Engelgau,Engelgau,2014,Nettersheim
1674,10,"2,68 %",Mauel,FDP,Engelgau,Engelgau,2014,Nettersheim
1675,253,"67,29 %",Kurth,CDU,FrohngauBuir,FrohngauBuir,2014,Nettersheim
1676,67,"17,82 %",Biczkowski,UNA,FrohngauBuir,FrohngauBuir,2014,Nettersheim
1677,49,"13,03 %",Stentrup,SPD,FrohngauBuir,FrohngauBuir,2014,Nettersheim
1678,7,"1,86 %",Lehmann,FDP,FrohngauBuir,FrohngauBuir,2014,Nettersheim
1679,204,"47,78 %",Schmidt,CDU,Marmagen_1,Marmagen_1,2014,Nettersheim
1680,168,"39,34 %",Poth,UNA,Marmagen_1,Marmagen_1,2014,Nettersheim
1681,37,"8,67 %",Rüscher,SPD,Marmagen_1,Marmagen_1,2014,Nettersheim
1682,18,"4,22 %",Mahlberg,FDP,Marmagen_1,Marmagen_1,2014,Nettersheim
1683,173,"43,14 %",Bannert,CDU,Marmagen_2,Marmagen_2,2014,Nettersheim
1684,162,"40,40 %",Schruff,UNA,Marmagen_2,Marmagen_2,2014,Nettersheim
1685,48,"11,97 %",Meyer,SPD,Marmagen_2,Marmagen_2,2014,Nettersheim
1686,18,"4,49 %",Dederichs,FDP,Marmagen_2,Marmagen_2,2014,Nettersheim
1687,205,"52,84 %",Geißler,CDU,Nettersheim_1,Nettersheim_1,2014,Nettersheim
1688,121,"31,19 %",Müllenborn,UNA,Nettersheim_1,Nettersheim_1,2014,Nettersheim
1689,55,"14,18 %",Hickert,SPD,Nettersheim_1,Nettersheim_1,2014,Nettersheim
1690,7,"1,80 %",Dederichs,FDP,Nettersheim_1,Nettersheim_1,2014,Nettersheim
1691,245,"51,47 %",Reuter,CDU,Nettersheim_2,Nettersheim_2,2014,Nettersheim
1692,176,"36,97 %",Braden,UNA,Nettersheim_2,Nettersheim_2,2014,Nettersheim
1693,47,"9,87 %",Domnick,SPD,Nettersheim_2,Nettersheim_2,2014,Nettersheim
1694,8,"1,68 %",Hörst,FDP,Nettersheim_2,Nettersheim_2,2014,Nettersheim
1695,134,"48,20 %",Schmitz,CDU,Pesch,Pesch,2014,Nettersheim
1696,45,"16,19 %",Dr. Laudage,UNA,Pesch,Pesch,2014,Nettersheim
1697,54,"19,42 %",Pospig,SPD,Pesch,Pesch,2014,Nettersheim
1698,45,"16,19 %",Müller,FDP,Pesch,Pesch,2014,Nettersheim
1699,248,"59,47 %",Falkenberg,CDU,Tondorf,Tondorf,2014,Nettersheim
1700,102,"24,46 %",Esser,UNA,Tondorf,Tondorf,2014,Nettersheim
1701,27,"6,47 %",Kulle,SPD,Tondorf,Tondorf,2014,Nettersheim
1702,40,"9,59 %",Mahlberg,FDP,Tondorf,Tondorf,2014,Nettersheim
1703,213,"54,62 %",Rosenbaum,CDU,Zingsheim,Zingsheim,2014,Nettersheim
1704,63,"16,15 %",Eßer,UNA,Zingsheim,Zingsheim,2014,Nettersheim
1705,77,"19,74 %",Mauel,SPD,Zingsheim,Zingsheim,2014,Nettersheim
1706,37,"9,49 %",Heinrichs,FDP,Zingsheim,Zingsheim,2014,Nettersheim
1707,338,"38,94 %",Mainka,CDU,1_Mitte_Stadtkern,1_Mitte_Stadtkern,2014,Erkelenz
1708,137,"15,78 %",Schirrmeister-Heinen,GRÜNE,1_Mitte_Stadtkern,1_Mitte_Stadtkern,2014,Erkelenz
1709,208,"23,96 %",Wolters,SPD,1_Mitte_Stadtkern,1_Mitte_Stadtkern,2014,Erkelenz
1710,56,"6,45 %",Peters,FDP,1_Mitte_Stadtkern,1_Mitte_Stadtkern,2014,Erkelenz
1711,47,"5,41 %",Mastronikolas,Bürgerpartei,1_Mitte_Stadtkern,1_Mitte_Stadtkern,2014,Erkelenz
1712,62,"7,14 %",Otto,Freie Wähler - UWG Erkelenz,1_Mitte_Stadtkern,1_Mitte_Stadtkern,2014,Erkelenz
1713,20,"2,30 %",Remberg,NPD,1_Mitte_Stadtkern,1_Mitte_Stadtkern,2014,Erkelenz
1714,301,"37,25 %",Schiefer,CDU,2_Mitte_Flachsfeld,2_Mitte_Flachsfeld,2014,Erkelenz
1715,115,"14,23 %",Stolzenberger,GRÜNE,2_Mitte_Flachsfeld,2_Mitte_Flachsfeld,2014,Erkelenz
1716,185,"22,90 %",Dahlke,SPD,2_Mitte_Flachsfeld,2_Mitte_Flachsfeld,2014,Erkelenz
1717,96,"11,88 %",Odenthal,FDP,2_Mitte_Flachsfeld,2_Mitte_Flachsfeld,2014,Erkelenz
1718,55,"6,81 %",Lucas,Bürgerpartei,2_Mitte_Flachsfeld,2_Mitte_Flachsfeld,2014,Erkelenz
1719,32,"3,96 %",Tharau,Freie Wähler - UWG Erkelenz,2_Mitte_Flachsfeld,2_Mitte_Flachsfeld,2014,Erkelenz
1720,24,"2,97 %",Lennartz,NPD,2_Mitte_Flachsfeld,2_Mitte_Flachsfeld,2014,Erkelenz
1721,356,"37,79 %",Jopen,CDU,3_Mitte_Muehlenstrasse,3_Mitte_Muehlenstrasse,2014,Erkelenz
1722,164,"17,41 %",Wendt,GRÜNE,3_Mitte_Muehlenstrasse,3_Mitte_Muehlenstrasse,2014,Erkelenz
1723,225,"23,89 %",Eichler,SPD,3_Mitte_Muehlenstrasse,3_Mitte_Muehlenstrasse,2014,Erkelenz
1724,82,"8,70 %",Gillrath,FDP,3_Mitte_Muehlenstrasse,3_Mitte_Muehlenstrasse,2014,Erkelenz
1725,70,"7,43 %",Müller,Bürgerpartei,3_Mitte_Muehlenstrasse,3_Mitte_Muehlenstrasse,2014,Erkelenz
1726,31,"3,29 %",Kühnapfel,Freie Wähler - UWG Erkelenz,3_Mitte_Muehlenstrasse,3_Mitte_Muehlenstrasse,2014,Erkelenz
1727,14,"1,49 %",Mertens,NPD,3_Mitte_Muehlenstrasse,3_Mitte_Muehlenstrasse,2014,Erkelenz
1728,488,"46,79 %",Nußbaum,CDU,4_Mitte_Oestricher_Kamp__West,4_Mitte_Oestricher_Kamp__West,2014,Erkelenz
1729,215,"20,61 %",Funke,GRÜNE,4_Mitte_Oestricher_Kamp__West,4_Mitte_Oestricher_Kamp__West,2014,Erkelenz
1730,159,"15,24 %",Schuflitz,SPD,4_Mitte_Oestricher_Kamp__West,4_Mitte_Oestricher_Kamp__West,2014,Erkelenz
1731,101,"9,68 %",Dr. Eschweiler,FDP,4_Mitte_Oestricher_Kamp__West,4_Mitte_Oestricher_Kamp__West,2014,Erkelenz
1732,30,"2,88 %",Czybik,Bürgerpartei,4_Mitte_Oestricher_Kamp__West,4_Mitte_Oestricher_Kamp__West,2014,Erkelenz
1733,39,"3,74 %",Fellmin,Freie Wähler - UWG Erkelenz,4_Mitte_Oestricher_Kamp__West,4_Mitte_Oestricher_Kamp__West,2014,Erkelenz
1734,11,"1,05 %",Jakob,NPD,4_Mitte_Oestricher_Kamp__West,4_Mitte_Oestricher_Kamp__West,2014,Erkelenz
1735,386,"40,33 %",Altmann,CDU,5_Mitte_Marienviertel,5_Mitte_Marienviertel,2014,Erkelenz
1736,162,"16,93 %",Bündgen,GRÜNE,5_Mitte_Marienviertel,5_Mitte_Marienviertel,2014,Erkelenz
1737,219,"22,88 %",Thiel,SPD,5_Mitte_Marienviertel,5_Mitte_Marienviertel,2014,Erkelenz
1738,44,"4,60 %",Erkens,FDP,5_Mitte_Marienviertel,5_Mitte_Marienviertel,2014,Erkelenz
1739,88,"9,20 %",Czybik,Bürgerpartei,5_Mitte_Marienviertel,5_Mitte_Marienviertel,2014,Erkelenz
1740,25,"2,61 %",Giesen,Freie Wähler - UWG Erkelenz,5_Mitte_Marienviertel,5_Mitte_Marienviertel,2014,Erkelenz
1741,33,"3,45 %",Worms,NPD,5_Mitte_Marienviertel,5_Mitte_Marienviertel,2014,Erkelenz
1742,361,"48,26 %",Muckel,CDU,6_Mitte_Oerather_Muehlenfeld,6_Mitte_Oerather_Muehlenfeld,2014,Erkelenz
1743,107,"14,30 %",Stommel,GRÜNE,6_Mitte_Oerather_Muehlenfeld,6_Mitte_Oerather_Muehlenfeld,2014,Erkelenz
1744,140,"18,72 %",Sauerborn,SPD,6_Mitte_Oerather_Muehlenfeld,6_Mitte_Oerather_Muehlenfeld,2014,Erkelenz
1745,58,"7,75 %",Eschweiler,FDP,6_Mitte_Oerather_Muehlenfeld,6_Mitte_Oerather_Muehlenfeld,2014,Erkelenz
1746,44,"5,88 %",Littfinski,Bürgerpartei,6_Mitte_Oerather_Muehlenfeld,6_Mitte_Oerather_Muehlenfeld,2014,Erkelenz
1747,30,"4,01 %",Grätz,Freie Wähler - UWG Erkelenz,6_Mitte_Oerather_Muehlenfeld,6_Mitte_Oerather_Muehlenfeld,2014,Erkelenz
1748,8,"1,07 %",Gottschalk,NPD,6_Mitte_Oerather_Muehlenfeld,6_Mitte_Oerather_Muehlenfeld,2014,Erkelenz
1749,315,"38,99 %",Dr. Lennartz,CDU,7_Mitte_NeumuehleSchulring,7_Mitte_NeumuehleSchulring,2014,Erkelenz
1750,135,"16,71 %",Dr. Buyel,GRÜNE,7_Mitte_NeumuehleSchulring,7_Mitte_NeumuehleSchulring,2014,Erkelenz
1751,189,"23,39 %",Rütten,SPD,7_Mitte_NeumuehleSchulring,7_Mitte_NeumuehleSchulring,2014,Erkelenz
1752,53,"6,56 %",Krahe,FDP,7_Mitte_NeumuehleSchulring,7_Mitte_NeumuehleSchulring,2014,Erkelenz
1753,74,"9,16 %",Diart,Bürgerpartei,7_Mitte_NeumuehleSchulring,7_Mitte_NeumuehleSchulring,2014,Erkelenz
1754,25,"3,09 %",Müller,Freie Wähler - UWG Erkelenz,7_Mitte_NeumuehleSchulring,7_Mitte_NeumuehleSchulring,2014,Erkelenz
1755,17,"2,10 %",Günther,NPD,7_Mitte_NeumuehleSchulring,7_Mitte_NeumuehleSchulring,2014,Erkelenz
1756,427,"45,86 %",Steingießer,CDU,8_Mitte_Schneller__Bellinghoven__Ost,8_Mitte_Schneller__Bellinghoven__Ost,2014,Erkelenz
1757,119,"12,78 %",Heinrichs,GRÜNE,8_Mitte_Schneller__Bellinghoven__Ost,8_Mitte_Schneller__Bellinghoven__Ost,2014,Erkelenz
1758,195,"20,95 %",Jansen,SPD,8_Mitte_Schneller__Bellinghoven__Ost,8_Mitte_Schneller__Bellinghoven__Ost,2014,Erkelenz
1759,82,"8,81 %",Becker,FDP,8_Mitte_Schneller__Bellinghoven__Ost,8_Mitte_Schneller__Bellinghoven__Ost,2014,Erkelenz
1760,57,"6,12 %",Kowalzik,Bürgerpartei,8_Mitte_Schneller__Bellinghoven__Ost,8_Mitte_Schneller__Bellinghoven__Ost,2014,Erkelenz
1761,35,"3,76 %",Grätz,Freie Wähler - UWG Erkelenz,8_Mitte_Schneller__Bellinghoven__Ost,8_Mitte_Schneller__Bellinghoven__Ost,2014,Erkelenz
1762,16,"1,72 %",Richter,NPD,8_Mitte_Schneller__Bellinghoven__Ost,8_Mitte_Schneller__Bellinghoven__Ost,2014,Erkelenz
1763,394,"44,98 %",Kutz,CDU,9_Mitte_Oestricher_Kamp__Ost,9_Mitte_Oestricher_Kamp__Ost,2014,Erkelenz
1764,172,"19,63 %",Stommel,GRÜNE,9_Mitte_Oestricher_Kamp__Ost,9_Mitte_Oestricher_Kamp__Ost,2014,Erkelenz
1765,187,"21,35 %",Zwirner,SPD,9_Mitte_Oestricher_Kamp__Ost,9_Mitte_Oestricher_Kamp__Ost,2014,Erkelenz
1766,47,"5,37 %",Odenthal,FDP,9_Mitte_Oestricher_Kamp__Ost,9_Mitte_Oestricher_Kamp__Ost,2014,Erkelenz
1767,35,"4,00 %",Janz,Bürgerpartei,9_Mitte_Oestricher_Kamp__Ost,9_Mitte_Oestricher_Kamp__Ost,2014,Erkelenz
1768,39,"4,45 %",Engels,Freie Wähler - UWG Erkelenz,9_Mitte_Oestricher_Kamp__Ost,9_Mitte_Oestricher_Kamp__Ost,2014,Erkelenz
1769,2,"0,23 %",Jakob,NPD,9_Mitte_Oestricher_Kamp__Ost,9_Mitte_Oestricher_Kamp__Ost,2014,Erkelenz
1770,439,"42,17 %",Przibylla,CDU,10_Schwanenberg,10_Schwanenberg,2014,Erkelenz
1771,175,"16,81 %",Klotz,GRÜNE,10_Schwanenberg,10_Schwanenberg,2014,Erkelenz
1772,251,"24,11 %",Tüffers,SPD,10_Schwanenberg,10_Schwanenberg,2014,Erkelenz
1773,86,"8,26 %",Landmeßer,FDP,10_Schwanenberg,10_Schwanenberg,2014,Erkelenz
1774,33,"3,17 %",Drees,Bürgerpartei,10_Schwanenberg,10_Schwanenberg,2014,Erkelenz
1775,43,"4,13 %",Kamp,Freie Wähler - UWG Erkelenz,10_Schwanenberg,10_Schwanenberg,2014,Erkelenz
1776,14,"1,34 %",Jakob,NPD,10_Schwanenberg,10_Schwanenberg,2014,Erkelenz
1777,324,"50,70 %",Vasters,CDU,11_Gerderath_Nord__Gerderhahn,11_Gerderath_Nord__Gerderhahn,2014,Erkelenz
1778,47,"7,36 %",Buyel,GRÜNE,11_Gerderath_Nord__Gerderhahn,11_Gerderath_Nord__Gerderhahn,2014,Erkelenz
1779,164,"25,67 %",Kehren,SPD,11_Gerderath_Nord__Gerderhahn,11_Gerderath_Nord__Gerderhahn,2014,Erkelenz
1780,22,"3,44 %",Krahe,FDP,11_Gerderath_Nord__Gerderhahn,11_Gerderath_Nord__Gerderhahn,2014,Erkelenz
1781,21,"3,29 %",Huber,Bürgerpartei,11_Gerderath_Nord__Gerderhahn,11_Gerderath_Nord__Gerderhahn,2014,Erkelenz
1782,48,"7,51 %",Stock-Hansen,Freie Wähler - UWG Erkelenz,11_Gerderath_Nord__Gerderhahn,11_Gerderath_Nord__Gerderhahn,2014,Erkelenz
1783,13,"2,03 %",Huber,NPD,11_Gerderath_Nord__Gerderhahn,11_Gerderath_Nord__Gerderhahn,2014,Erkelenz
1784,208,"37,34 %",Paffen,CDU,12_Gerderath_Mitte,12_Gerderath_Mitte,2014,Erkelenz
1785,83,"14,90 %",Grunert,GRÜNE,12_Gerderath_Mitte,12_Gerderath_Mitte,2014,Erkelenz
1786,175,"31,42 %",Keusemann,SPD,12_Gerderath_Mitte,12_Gerderath_Mitte,2014,Erkelenz
1787,30,"5,39 %",Wingerath,FDP,12_Gerderath_Mitte,12_Gerderath_Mitte,2014,Erkelenz
1788,26,"4,67 %",Kachur,Bürgerpartei,12_Gerderath_Mitte,12_Gerderath_Mitte,2014,Erkelenz
1789,16,"2,87 %",Hofmann,Freie Wähler - UWG Erkelenz,12_Gerderath_Mitte,12_Gerderath_Mitte,2014,Erkelenz
1790,19,"3,41 %",Böckels,NPD,12_Gerderath_Mitte,12_Gerderath_Mitte,2014,Erkelenz
1791,367,"52,50 %",London,CDU,13_Gerderath_Sued,13_Gerderath_Sued,2014,Erkelenz
1792,79,"11,30 %",Schmitz,GRÜNE,13_Gerderath_Sued,13_Gerderath_Sued,2014,Erkelenz
1793,150,"21,46 %",Franz,SPD,13_Gerderath_Sued,13_Gerderath_Sued,2014,Erkelenz
1794,37,"5,29 %",Echterhoff,FDP,13_Gerderath_Sued,13_Gerderath_Sued,2014,Erkelenz
1795,32,"4,58 %",Czybik,Bürgerpartei,13_Gerderath_Sued,13_Gerderath_Sued,2014,Erkelenz
1796,23,"3,29 %",Kosching,Freie Wähler - UWG Erkelenz,13_Gerderath_Sued,13_Gerderath_Sued,2014,Erkelenz
1797,11,"1,57 %",Kardis,NPD,13_Gerderath_Sued,13_Gerderath_Sued,2014,Erkelenz
1798,513,"50,54 %",Füßer,CDU,14_Golkrath__Houverath__Matzerath,14_Golkrath__Houverath__Matzerath,2014,Erkelenz
